sign,class,ordinal,gt_path,prediction_path,left_evaluated,right_evaluated
Lesen,~0,28,data/smplx_gt/Lesen/00418.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_209.obj,True,True
Lesen,~0,29,data/smplx_gt/Lesen/00422.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_211.obj,True,True
Lesen,~0,30,data/smplx_gt/Lesen/00426.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_213.obj,True,True
LiebBitte,0,0,data/smplx_gt/LiebBitte/00284.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_142.obj,False,True
LiebBitte,0,1,data/smplx_gt/LiebBitte/00288.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_144.obj,False,True
LiebBitte,0,2,data/smplx_gt/LiebBitte/00292.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_146.obj,False,True
LiebBitte,0,3,data/smplx_gt/LiebBitte/00296.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_148.obj,False,True
LiebBitte,0,4,data/smplx_gt/LiebBitte/00300.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_150.obj,False,True
LiebBitte,0,5,data/smplx_gt/LiebBitte/00304.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_152.obj,False,True
LiebBitte,0,6,data/smplx_gt/LiebBitte/00308.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_154.obj,False,True
LiebBitte,0,7,data/smplx_gt/LiebBitte/00312.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_156.obj,False,True
LiebBitte,0,8,data/smplx_gt/LiebBitte/00316.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_158.obj,False,True
LiebBitte,0,9,data/smplx_gt/LiebBitte/00320.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_160.obj,False,True
LiebBitte,0,10,data/smplx_gt/LiebBitte/00324.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_162.obj,False,True
LiebBitte,0,11,data/smplx_gt/LiebBitte/00328.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_164.obj,False,True
LiebBitte,0,12,data/smplx_gt/LiebBitte/00332.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_166.obj,False,True
LiebBitte,0,13,data/smplx_gt/LiebBitte/00336.obj,outputs/method_hamer/LiebBitte/smplifyx/meshes/low_168.obj,False,True
Luegen,0,0,data/smplx_gt/Luegen/00230.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_115.obj,False,True
Luegen,0,1,data/smplx_gt/Luegen/00234.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_117.obj,False,True
Luegen,0,2,data/smplx_gt/Luegen/00238.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_119.obj,False,True
Luegen,0,3,data/smplx_gt/Luegen/00242.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_121.obj,False,True
Luegen,0,4,data/smplx_gt/Luegen/00246.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_123.obj,False,True
Luegen,0,5,data/smplx_gt/Luegen/00250.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_125.obj,False,True
Luegen,0,6,data/smplx_gt/Luegen/00254.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_127.obj,False,True
Luegen,0,7,data/smplx_gt/Luegen/00258.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_129.obj,False,True
Luegen,0,8,data/smplx_gt/Luegen/00262.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_131.obj,False,True
Luegen,0,9,data/smplx_gt/Luegen/00266.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_133.obj,False,True
Luegen,0,10,data/smplx_gt/Luegen/00270.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_135.obj,False,True
Luegen,0,11,data/smplx_gt/Luegen/00274.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_137.obj,False,True
Luegen,0,12,data/smplx_gt/Luegen/00278.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_139.obj,False,True
Luegen,0,13,data/smplx_gt/Luegen/00282.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_141.obj,False,True
Luegen,0,14,data/smplx_gt/Luegen/00286.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_143.obj,False,True
Luegen,0,15,data/smplx_gt/Luegen/00290.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_145.obj,False,True
Luegen,0,16,data/smplx_gt/Luegen/00294.obj,outputs/method_hamer/Luegen/smplifyx/meshes/low_147.obj,False,True
Muell,0,0,data/smplx_gt/Muell/00232.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_116.obj,False,True
Muell,0,1,data/smplx_gt/Muell/00236.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_118.obj,False,True
Muell,0,2,data/smplx_gt/Muell/00240.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_120.obj,False,True
Muell,0,3,data/smplx_gt/Muell/00244.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_122.obj,False,True
Muell,0,4,data/smplx_gt/Muell/00248.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_124.obj,False,True
Muell,0,5,data/smplx_gt/Muell/00252.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_126.obj,False,True
Muell,0,6,data/smplx_gt/Muell/00256.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_128.obj,False,True
Muell,0,7,data/smplx_gt/Muell/00260.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_130.obj,False,True
Muell,0,8,data/smplx_gt/Muell/00264.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_132.obj,False,True
Muell,0,9,data/smplx_gt/Muell/00268.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_134.obj,False,True
Muell,0,10,data/smplx_gt/Muell/00272.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_136.obj,False,True
Muell,0,11,data/smplx_gt/Muell/00276.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_138.obj,False,True
Muell,0,12,data/smplx_gt/Muell/00280.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_140.obj,False,True
Muell,0,13,data/smplx_gt/Muell/00284.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_142.obj,False,True
Muell,0,14,data/smplx_gt/Muell/00288.obj,outputs/method_hamer/Muell/smplifyx/meshes/low_144.obj,False,True
Mutter,0,0,data/smplx_gt/Mutter/00276.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_138.obj,False,True
Mutter,0,1,data/smplx_gt/Mutter/00280.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_140.obj,False,True
Mutter,0,2,data/smplx_gt/Mutter/00284.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_142.obj,False,True
Mutter,0,3,data/smplx_gt/Mutter/00288.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_144.obj,False,True
Mutter,0,4,data/smplx_gt/Mutter/00292.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_146.obj,False,True
Mutter,0,5,data/smplx_gt/Mutter/00296.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_148.obj,False,True
Mutter,0,6,data/smplx_gt/Mutter/00300.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_150.obj,False,True
Mutter,0,7,data/smplx_gt/Mutter/00304.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_152.obj,False,True
Mutter,0,8,data/smplx_gt/Mutter/00308.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_154.obj,False,True
Mutter,0,9,data/smplx_gt/Mutter/00312.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_156.obj,False,True
Mutter,0,10,data/smplx_gt/Mutter/00316.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_158.obj,False,True
Mutter,0,11,data/smplx_gt/Mutter/00320.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_160.obj,False,True
Mutter,0,12,data/smplx_gt/Mutter/00324.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_162.obj,False,True
Mutter,0,13,data/smplx_gt/Mutter/00328.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_164.obj,False,True
Mutter,0,14,data/smplx_gt/Mutter/00332.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_166.obj,False,True
Mutter,0,15,data/smplx_gt/Mutter/00336.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_168.obj,False,True
Mutter,0,16,data/smplx_gt/Mutter/00340.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_170.obj,False,True
Mutter,0,17,data/smplx_gt/Mutter/00344.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_172.obj,False,True
Mutter,0,18,data/smplx_gt/Mutter/00348.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_174.obj,False,True
Mutter,0,19,data/smplx_gt/Mutter/00352.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_176.obj,False,True
Mutter,0,20,data/smplx_gt/Mutter/00356.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_178.obj,False,True
Mutter,0,21,data/smplx_gt/Mutter/00360.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_180.obj,False,True
Mutter,0,22,data/smplx_gt/Mutter/00364.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_182.obj,False,True
Mutter,0,23,data/smplx_gt/Mutter/00368.obj,outputs/method_hamer/Mutter/smplifyx/meshes/low_184.obj,False,True
Naehen,~0,0,data/smplx_gt/Naehen/00226.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_113.obj,True,True
Naehen,~0,1,data/smplx_gt/Naehen/00230.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_115.obj,True,True
Naehen,~0,2,data/smplx_gt/Naehen/00234.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_117.obj,True,True
Naehen,~0,3,data/smplx_gt/Naehen/00238.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_119.obj,True,True
Naehen,~0,4,data/smplx_gt/Naehen/00242.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_121.obj,True,True
Naehen,~0,5,data/smplx_gt/Naehen/00246.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_123.obj,True,True
Naehen,~0,6,data/smplx_gt/Naehen/00250.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_125.obj,True,True
Naehen,~0,7,data/smplx_gt/Naehen/00254.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_127.obj,True,True
Naehen,~0,8,data/smplx_gt/Naehen/00258.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_129.obj,True,True
Naehen,~0,9,data/smplx_gt/Naehen/00262.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_131.obj,True,True
Naehen,~0,10,data/smplx_gt/Naehen/00266.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_133.obj,True,True
Naehen,~0,11,data/smplx_gt/Naehen/00270.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_135.obj,True,True
Naehen,~0,12,data/smplx_gt/Naehen/00274.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_137.obj,True,True
Naehen,~0,13,data/smplx_gt/Naehen/00278.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_139.obj,True,True
Naehen,~0,14,data/smplx_gt/Naehen/00282.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_141.obj,True,True
Naehen,~0,15,data/smplx_gt/Naehen/00286.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_143.obj,True,True
Naehen,~0,16,data/smplx_gt/Naehen/00290.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_145.obj,True,True
Naehen,~0,17,data/smplx_gt/Naehen/00294.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_147.obj,True,True
Naehen,~0,18,data/smplx_gt/Naehen/00298.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_149.obj,True,True
Naehen,~0,19,data/smplx_gt/Naehen/00302.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_151.obj,True,True
Naehen,~0,20,data/smplx_gt/Naehen/00306.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_153.obj,True,True
Naehen,~0,21,data/smplx_gt/Naehen/00310.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_155.obj,True,True
Naehen,~0,22,data/smplx_gt/Naehen/00314.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_157.obj,True,True
Naehen,~0,23,data/smplx_gt/Naehen/00318.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_159.obj,True,True
Naehen,~0,24,data/smplx_gt/Naehen/00322.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_161.obj,True,True
Naehen,~0,25,data/smplx_gt/Naehen/00326.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_163.obj,True,True
Naehen,~0,26,data/smplx_gt/Naehen/00330.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_165.obj,True,True
Naehen,~0,27,data/smplx_gt/Naehen/00334.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_167.obj,True,True
Naehen,~0,28,data/smplx_gt/Naehen/00338.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_169.obj,True,True
Naehen,~0,29,data/smplx_gt/Naehen/00342.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_171.obj,True,True
Naehen,~0,30,data/smplx_gt/Naehen/00346.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_173.obj,True,True
Naehen,~0,31,data/smplx_gt/Naehen/00350.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_175.obj,True,True
Naehen,~0,32,data/smplx_gt/Naehen/00354.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_177.obj,True,True
Naehen,~0,33,data/smplx_gt/Naehen/00358.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_179.obj,True,True
Naehen,~0,34,data/smplx_gt/Naehen/00362.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_181.obj,True,True
Naehen,~0,35,data/smplx_gt/Naehen/00366.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_183.obj,True,True
Naehen,~0,36,data/smplx_gt/Naehen/00370.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_185.obj,True,True
Naehen,~0,37,data/smplx_gt/Naehen/00374.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_187.obj,True,True
Naehen,~0,38,data/smplx_gt/Naehen/00378.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_189.obj,True,True
Naehen,~0,39,data/smplx_gt/Naehen/00382.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_191.obj,True,True
Naehen,~0,40,data/smplx_gt/Naehen/00386.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_193.obj,True,True
Naehen,~0,41,data/smplx_gt/Naehen/00390.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_195.obj,True,True
Naehen,~0,42,data/smplx_gt/Naehen/00394.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_197.obj,True,True
Naehen,~0,43,data/smplx_gt/Naehen/00398.obj,outputs/method_hamer/Naehen/smplifyx/meshes/low_199.obj,True,True
Nebel,~0,0,data/smplx_gt/Nebel/00236.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_118.obj,True,True
Nebel,~0,1,data/smplx_gt/Nebel/00240.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_120.obj,True,True
Nebel,~0,2,data/smplx_gt/Nebel/00244.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_122.obj,True,True
Nebel,~0,3,data/smplx_gt/Nebel/00248.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_124.obj,True,True
Nebel,~0,4,data/smplx_gt/Nebel/00252.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_126.obj,True,True
Nebel,~0,5,data/smplx_gt/Nebel/00256.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_128.obj,True,True
Nebel,~0,6,data/smplx_gt/Nebel/00260.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_130.obj,True,True
Nebel,~0,7,data/smplx_gt/Nebel/00264.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_132.obj,True,True
Nebel,~0,8,data/smplx_gt/Nebel/00268.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_134.obj,True,True
Nebel,~0,9,data/smplx_gt/Nebel/00272.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_136.obj,True,True
Nebel,~0,10,data/smplx_gt/Nebel/00276.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_138.obj,True,True
Nebel,~0,11,data/smplx_gt/Nebel/00280.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_140.obj,True,True
Nebel,~0,12,data/smplx_gt/Nebel/00284.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_142.obj,True,True
Nebel,~0,13,data/smplx_gt/Nebel/00288.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_144.obj,True,True
Nebel,~0,14,data/smplx_gt/Nebel/00292.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_146.obj,True,True
Nebel,~0,15,data/smplx_gt/Nebel/00296.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_148.obj,True,True
Nebel,~0,16,data/smplx_gt/Nebel/00300.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_150.obj,True,True
Nebel,~0,17,data/smplx_gt/Nebel/00304.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_152.obj,True,True
Nebel,~0,18,data/smplx_gt/Nebel/00308.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_154.obj,True,True
Nebel,~0,19,data/smplx_gt/Nebel/00312.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_156.obj,True,True
Nebel,~0,20,data/smplx_gt/Nebel/00316.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_158.obj,True,True
Nebel,~0,21,data/smplx_gt/Nebel/00320.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_160.obj,True,True
Nebel,~0,22,data/smplx_gt/Nebel/00324.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_162.obj,True,True
Nebel,~0,23,data/smplx_gt/Nebel/00328.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_164.obj,True,True
Nebel,~0,24,data/smplx_gt/Nebel/00332.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_166.obj,True,True
Nebel,~0,25,data/smplx_gt/Nebel/00336.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_168.obj,True,True
Nebel,~0,26,data/smplx_gt/Nebel/00340.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_170.obj,True,True
Nebel,~0,27,data/smplx_gt/Nebel/00344.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_172.obj,True,True
Nebel,~0,28,data/smplx_gt/Nebel/00348.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_174.obj,True,True
Nebel,~0,29,data/smplx_gt/Nebel/00352.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_176.obj,True,True
Nebel,~0,30,data/smplx_gt/Nebel/00356.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_178.obj,True,True
Nebel,~0,31,data/smplx_gt/Nebel/00360.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_180.obj,True,True
Nebel,~0,32,data/smplx_gt/Nebel/00364.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_182.obj,True,True
Nebel,~0,33,data/smplx_gt/Nebel/00368.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_184.obj,True,True
Nebel,~0,34,data/smplx_gt/Nebel/00372.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_186.obj,True,True
Nebel,~0,35,data/smplx_gt/Nebel/00376.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_188.obj,True,True
Nebel,~0,36,data/smplx_gt/Nebel/00380.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_190.obj,True,True
Nebel,~0,37,data/smplx_gt/Nebel/00384.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_192.obj,True,True
Nebel,~0,38,data/smplx_gt/Nebel/00388.obj,outputs/method_hamer/Nebel/smplifyx/meshes/low_194.obj,True,True
Neu,~0,0,data/smplx_gt/Neu/00216.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_108.obj,True,True
Neu,~0,1,data/smplx_gt/Neu/00220.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_110.obj,True,True
Neu,~0,2,data/smplx_gt/Neu/00224.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_112.obj,True,True
Neu,~0,3,data/smplx_gt/Neu/00228.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_114.obj,True,True
Neu,~0,4,data/smplx_gt/Neu/00232.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_116.obj,True,True
Neu,~0,5,data/smplx_gt/Neu/00236.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_118.obj,True,True
Neu,~0,6,data/smplx_gt/Neu/00240.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_120.obj,True,True
Neu,~0,7,data/smplx_gt/Neu/00244.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_122.obj,True,True
Neu,~0,8,data/smplx_gt/Neu/00248.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_124.obj,True,True
Neu,~0,9,data/smplx_gt/Neu/00252.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_126.obj,True,True
Neu,~0,10,data/smplx_gt/Neu/00256.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_128.obj,True,True
Neu,~0,11,data/smplx_gt/Neu/00260.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_130.obj,True,True
Neu,~0,12,data/smplx_gt/Neu/00264.obj,outputs/method_hamer/Neu/smplifyx/meshes/low_132.obj,True,True
Operieren,~0,0,data/smplx_gt/Operieren/00398.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_199.obj,True,True
Operieren,~0,1,data/smplx_gt/Operieren/00402.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_201.obj,True,True
Operieren,~0,2,data/smplx_gt/Operieren/00406.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_203.obj,True,True
Operieren,~0,3,data/smplx_gt/Operieren/00410.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_205.obj,True,True
Operieren,~0,4,data/smplx_gt/Operieren/00414.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_207.obj,True,True
Operieren,~0,5,data/smplx_gt/Operieren/00418.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_209.obj,True,True
Operieren,~0,6,data/smplx_gt/Operieren/00422.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_211.obj,True,True
Operieren,~0,7,data/smplx_gt/Operieren/00426.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_213.obj,True,True
Operieren,~0,8,data/smplx_gt/Operieren/00430.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_215.obj,True,True
Operieren,~0,9,data/smplx_gt/Operieren/00434.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_217.obj,True,True
Operieren,~0,10,data/smplx_gt/Operieren/00438.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_219.obj,True,True
Operieren,~0,11,data/smplx_gt/Operieren/00442.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_221.obj,True,True
Operieren,~0,12,data/smplx_gt/Operieren/00446.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_223.obj,True,True
Operieren,~0,13,data/smplx_gt/Operieren/00450.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_225.obj,True,True
Operieren,~0,14,data/smplx_gt/Operieren/00454.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_227.obj,True,True
Operieren,~0,15,data/smplx_gt/Operieren/00458.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_229.obj,True,True
Operieren,~0,16,data/smplx_gt/Operieren/00462.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_231.obj,True,True
Operieren,~0,17,data/smplx_gt/Operieren/00466.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_233.obj,True,True
Operieren,~0,18,data/smplx_gt/Operieren/00470.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_235.obj,True,True
Operieren,~0,19,data/smplx_gt/Operieren/00474.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_237.obj,True,True
Operieren,~0,20,data/smplx_gt/Operieren/00478.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_239.obj,True,True
Operieren,~0,21,data/smplx_gt/Operieren/00482.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_241.obj,True,True
Operieren,~0,22,data/smplx_gt/Operieren/00486.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_243.obj,True,True
Operieren,~0,23,data/smplx_gt/Operieren/00490.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_245.obj,True,True
Operieren,~0,24,data/smplx_gt/Operieren/00494.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_247.obj,True,True
Operieren,~0,25,data/smplx_gt/Operieren/00498.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_249.obj,True,True
Operieren,~0,26,data/smplx_gt/Operieren/00502.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_251.obj,True,True
Operieren,~0,27,data/smplx_gt/Operieren/00506.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_253.obj,True,True
Operieren,~0,28,data/smplx_gt/Operieren/00510.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_255.obj,True,True
Operieren,~0,29,data/smplx_gt/Operieren/00514.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_257.obj,True,True
Operieren,~0,30,data/smplx_gt/Operieren/00518.obj,outputs/method_hamer/Operieren/smplifyx/meshes/low_259.obj,True,True
Regen,~0,0,data/smplx_gt/Regen/00224.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_112.obj,True,True
Regen,~0,1,data/smplx_gt/Regen/00228.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_114.obj,True,True
Regen,~0,2,data/smplx_gt/Regen/00232.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_116.obj,True,True
Regen,~0,3,data/smplx_gt/Regen/00236.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_118.obj,True,True
Regen,~0,4,data/smplx_gt/Regen/00240.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_120.obj,True,True
Regen,~0,5,data/smplx_gt/Regen/00244.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_122.obj,True,True
Regen,~0,6,data/smplx_gt/Regen/00248.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_124.obj,True,True
Regen,~0,7,data/smplx_gt/Regen/00252.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_126.obj,True,True
Regen,~0,8,data/smplx_gt/Regen/00256.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_128.obj,True,True
Regen,~0,9,data/smplx_gt/Regen/00260.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_130.obj,True,True
Regen,~0,10,data/smplx_gt/Regen/00264.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_132.obj,True,True
Regen,~0,11,data/smplx_gt/Regen/00268.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_134.obj,True,True
Regen,~0,12,data/smplx_gt/Regen/00272.obj,outputs/method_hamer/Regen/smplifyx/meshes/low_136.obj,True,True
